Entity,Code,Year,bottom_trawl
Cambodia,KHM,2009,77547.81508124998
Cambodia,KHM,2010,86968.99125994799
Cambodia,KHM,2011,112759.082275548
Cambodia,KHM,2012,116149.77708926999
Cambodia,KHM,2013,111200.17651413802
Cambodia,KHM,2014,127910.74308867998
Cambodia,KHM,2015,121355.22408618001
Cambodia,KHM,2016,121695.85686956001
Cambodia,KHM,2017,122118.83589347999
Cambodia,KHM,2018,183129.56762523996
Cameroon,CMR,1951,70.08000000300001
Cameroon,CMR,1952,140.15999996699998
Cameroon,CMR,1953,560.639999988
Cameroon,CMR,1954,1752.000000189
Cameroon,CMR,1955,2919.9999999240003
Cameroon,CMR,1956,3212.000000331
Cameroon,CMR,1957,2981.904000208
Cameroon,CMR,1958,3048.4799999409997
Cameroon,CMR,1959,3340.480000109
Cameroon,CMR,1960,3598.671999581
Cameroon,CMR,1961,4241.381399735999
Cameroon,CMR,1962,5909.77800016
Cameroon,CMR,1963,8154.317600361
Cameroon,CMR,1964,8800.699200148001
Cameroon,CMR,1965,9610.30522347
Cameroon,CMR,1966,12520.557110414999
Cameroon,CMR,1967,12821.964130432
Cameroon,CMR,1968,13979.419545057
Cameroon,CMR,1969,16748.330807196
Cameroon,CMR,1970,23858.803010287
Cameroon,CMR,1971,24796.230148606002
Cameroon,CMR,1972,20228.982473850996
Cameroon,CMR,1973,18497.389950712
Cameroon,CMR,1974,20076.914517030997
Cameroon,CMR,1975,21990.564994612003
Cameroon,CMR,1976,23465.558131600003
Cameroon,CMR,1977,22056.794273213
Cameroon,CMR,1978,23087.541898868
Cameroon,CMR,1979,22906.737709983998
Cameroon,CMR,1980,22096.278600592002
Cameroon,CMR,1981,20841.431927132002
Cameroon,CMR,1982,19398.801598297003
Cameroon,CMR,1983,18411.125571407003
Cameroon,CMR,1984,17664.902673777997
Cameroon,CMR,1985,17323.823803536
Cameroon,CMR,1986,16679.710998873
Cameroon,CMR,1987,16094.962888518998
Cameroon,CMR,1988,15573.902299034
Cameroon,CMR,1989,15078.610968977
Cameroon,CMR,1990,14841.489737910002
Cameroon,CMR,1991,15078.012877390996
Cameroon,CMR,1992,15323.654208688999
Cameroon,CMR,1993,15265.628967336002
Cameroon,CMR,1994,14908.257464515
Cameroon,CMR,1995,15646.796803849998
Cameroon,CMR,1996,14719.195061854001
Cameroon,CMR,1997,14445.675870228002
Cameroon,CMR,1998,15526.433743899
Cameroon,CMR,1999,15548.065596941002
Cameroon,CMR,2000,16516.163280355
Cameroon,CMR,2001,12772.246602613
Cameroon,CMR,2002,13317.936017562999
Cameroon,CMR,2003,10839.05331524
Cameroon,CMR,2004,11856.447617893002
Cameroon,CMR,2005,11387.538955563
Cameroon,CMR,2006,8471.791959929
Cameroon,CMR,2007,14759.210414349001
Cameroon,CMR,2008,17353.868392478
Cameroon,CMR,2009,11010.141151663
Cameroon,CMR,2010,9889.432888187
Cameroon,CMR,2011,9983.370423028002
Cameroon,CMR,2012,10206.8104965
Cameroon,CMR,2013,10431.837396996001
Cameroon,CMR,2014,10429.248643883
Cameroon,CMR,2015,10426.666554209
Cameroon,CMR,2016,18163.651681945
Cameroon,CMR,2017,23089.448590812997
Cameroon,CMR,2018,23495.822063318
Canada,CAN,1950,175628.62659047803
Canada,CAN,1951,220089.36840856198
Canada,CAN,1952,282121.1529018381
Canada,CAN,1953,303703.81393287197
Canada,CAN,1954,505011.88722938794
Canada,CAN,1955,555008.4856022961
Canada,CAN,1956,716216.9815217002
Canada,CAN,1957,753267.3368519761
Canada,CAN,1958,674531.311367912
Canada,CAN,1959,834881.899466335
Canada,CAN,1960,897374.542464205
Canada,CAN,1961,919595.46791802
Canada,CAN,1962,993180.3671037639
Canada,CAN,1963,1023458.4250987681
Canada,CAN,1964,977105.298057622
Canada,CAN,1965,1001183.420874776
Canada,CAN,1966,1038290.066064256
Canada,CAN,1967,950804.9100279358
Canada,CAN,1968,998188.6297998019
Canada,CAN,1969,900286.7730317442
Canada,CAN,1970,809498.986076348
Canada,CAN,1971,768079.1072130979
Canada,CAN,1972,664668.7430554961
Canada,CAN,1973,658151.2850339378
Canada,CAN,1974,484010.6855443379
Canada,CAN,1975,470836.8236947179
Canada,CAN,1976,492300.1724837759
Canada,CAN,1977,514387.39353032806
Canada,CAN,1978,502660.08969402197
Canada,CAN,1979,648513.856362888
Canada,CAN,1980,531439.6921247739
Canada,CAN,1981,417987.51787578
Canada,CAN,1982,451896.83852693805
Canada,CAN,1983,426652.84297126
Canada,CAN,1984,412435.51426910004
Canada,CAN,1985,439446.9807184401
Canada,CAN,1986,448128.59875287995
Canada,CAN,1987,462102.6271676401
Canada,CAN,1988,453813.72530765994
Canada,CAN,1989,431232.9317892399
Canada,CAN,1990,420550.1649467
Canada,CAN,1991,388795.13087269996
Canada,CAN,1992,345838.06869355997
Canada,CAN,1993,227491.05664686396
Canada,CAN,1994,159719.48238624205
Canada,CAN,1995,122622.29675191602
Canada,CAN,1996,129118.927441862
Canada,CAN,1997,144867.42284736
Canada,CAN,1998,133182.70568495995
Canada,CAN,1999,146388.551554194
Canada,CAN,2000,145166.48153811204
Canada,CAN,2001,157142.30417644203
Canada,CAN,2002,143651.697260202
Canada,CAN,2003,138885.59006129202
Canada,CAN,2004,135519.93595474598
Canada,CAN,2005,149858.15707326
Canada,CAN,2006,133643.72089473202
Canada,CAN,2007,122360.615694924
Canada,CAN,2008,119038.21047908199
Canada,CAN,2009,116509.04002189601
Canada,CAN,2010,101872.34030630598
Canada,CAN,2011,100530.21997453402
Canada,CAN,2012,97689.97011006602
Canada,CAN,2013,94234.340907822
Canada,CAN,2014,106492.049564178
Canada,CAN,2015,142787.21498256398
Canada,CAN,2016,177230.062205342
Canada,CAN,2017,202558.204994238
Canada,CAN,2018,151078.52984905598
Cape Verde,CPV,2000,5919.478678295999
Cape Verde,CPV,2001,838.998318809
Cape Verde,CPV,2003,1555.653318067
Cape Verde,CPV,2006,794.752044644
Cape Verde,CPV,2012,8997.6193003
Cape Verde,CPV,2013,736.428168
Cape Verde,CPV,2014,35839.5246
Cape Verde,CPV,2015,25970.670000000002
Cape Verde,CPV,2016,42928.6875976
Cape Verde,CPV,2017,55647.200000000004
Cape Verde,CPV,2018,68365.71336335999
Cayman Islands,CYM,1984,1170
Cayman Islands,CYM,1985,6381.818182
Cayman Islands,CYM,1986,3616.363637
Cayman Islands,CYM,1989,9998.181818000001
Cayman Islands,CYM,1990,7800
Channel Islands,OWID_CIS,1950,41.55849137199999
Channel Islands,OWID_CIS,1951,38.097084834
Channel Islands,OWID_CIS,1952,41.255123374
Channel Islands,OWID_CIS,1953,40.896472702
Channel Islands,OWID_CIS,1954,41.429735376
Channel Islands,OWID_CIS,1955,39.863108268000005
Channel Islands,OWID_CIS,1956,42.255193924000004
Channel Islands,OWID_CIS,1957,43.515143574
Channel Islands,OWID_CIS,1958,87.4197092
Channel Islands,OWID_CIS,1959,83.695633544
Channel Islands,OWID_CIS,1960,84.663178158
Channel Islands,OWID_CIS,1961,83.04921452399999
Channel Islands,OWID_CIS,1962,81.48982922
Channel Islands,OWID_CIS,1963,83.474555186
Channel Islands,OWID_CIS,1964,79.081996928
Channel Islands,OWID_CIS,1965,115.47512062000003
Channel Islands,OWID_CIS,1966,110.174974474
Channel Islands,OWID_CIS,1967,116.421765366
Channel Islands,OWID_CIS,1968,117.98755645600001
Channel Islands,OWID_CIS,1969,116.723656356
Channel Islands,OWID_CIS,1970,121.13573143199999
Channel Islands,OWID_CIS,1971,118.095205306
Channel Islands,OWID_CIS,1972,120.80345965999999
Channel Islands,OWID_CIS,1973,57.168304995999996
Channel Islands,OWID_CIS,1974,60.99114152200001
Channel Islands,OWID_CIS,1975,221.65285997799995
Channel Islands,OWID_CIS,1976,276.621962302
Channel Islands,OWID_CIS,1977,467.333806487
Channel Islands,OWID_CIS,1978,519.7152113859999
Channel Islands,OWID_CIS,1979,401.34104100800005
Channel Islands,OWID_CIS,1980,738.474265018
Channel Islands,OWID_CIS,1981,694.7761393010001
Channel Islands,OWID_CIS,1982,672.421299883
Channel Islands,OWID_CIS,1983,1361.576285307
Channel Islands,OWID_CIS,1984,2065.711554368
Channel Islands,OWID_CIS,1985,1382.075235706
Channel Islands,OWID_CIS,1986,224.724947403
Channel Islands,OWID_CIS,1987,851.038483393
Channel Islands,OWID_CIS,1988,1066.6575519550001
Channel Islands,OWID_CIS,1989,1426.91345226
Channel Islands,OWID_CIS,1990,696.3530044419999
Channel Islands,OWID_CIS,1991,648.3292921189999
Channel Islands,OWID_CIS,1992,754.519357325
Channel Islands,OWID_CIS,1993,501.0590381791
Channel Islands,OWID_CIS,1994,439.7109539669999
Channel Islands,OWID_CIS,1995,662.7066605649998
Channel Islands,OWID_CIS,1996,672.1729910020002
Channel Islands,OWID_CIS,1997,526.6539292799999
Channel Islands,OWID_CIS,1998,454.7611033769999
Channel Islands,OWID_CIS,1999,361.66693515
Channel Islands,OWID_CIS,2000,315.611899934
Channel Islands,OWID_CIS,2001,299.26670175399994
Channel Islands,OWID_CIS,2002,207.023390564
Channel Islands,OWID_CIS,2003,238.77346890500002
Channel Islands,OWID_CIS,2004,211.75175581000002
Channel Islands,OWID_CIS,2005,280.29303770200005
Channel Islands,OWID_CIS,2006,353.59652923399995
Channel Islands,OWID_CIS,2007,200.040670177
Channel Islands,OWID_CIS,2008,338.35266295300005
Channel Islands,OWID_CIS,2009,191.00681441800003
Channel Islands,OWID_CIS,2010,162.79651138599996
Channel Islands,OWID_CIS,2011,204.99427833399997
Channel Islands,OWID_CIS,2012,197.39016037999997
Channel Islands,OWID_CIS,2013,134.487861526
Channel Islands,OWID_CIS,2014,148.958273698
Channel Islands,OWID_CIS,2015,106.182161506
Channel Islands,OWID_CIS,2016,97.77033817
Channel Islands,OWID_CIS,2017,81.47077482999998
Channel Islands,OWID_CIS,2018,102.93004839400001
Chile,CHL,1950,7228.830171
Chile,CHL,1951,7602.995429
Chile,CHL,1952,8409.533721
Chile,CHL,1953,8297.753938
Chile,CHL,1954,7999.951547
Chile,CHL,1955,9054.471085000001
Chile,CHL,1956,8605.504953
Chile,CHL,1957,8536.814363
Chile,CHL,1958,8377.997629
Chile,CHL,1959,8400.936022
Chile,CHL,1960,8932.291194000001
Chile,CHL,1961,13522.0016355
Chile,CHL,1962,11277.220946
Chile,CHL,1963,656255.3429790001
Chile,CHL,1964,1031273.7783259999
Chile,CHL,1965,3827.12986
Chile,CHL,1966,30973.534674000002
Chile,CHL,1967,6020.9965864999995
Chile,CHL,1968,36892.278899000004
Chile,CHL,1969,41892.76579199999
Chile,CHL,1970,442949.26857
Chile,CHL,1971,55535.144458
Chile,CHL,1972,47500.674973999994
Chile,CHL,1973,39852.586941
Chile,CHL,1974,42715.28148800001
Chile,CHL,1975,103399.16193
Chile,CHL,1976,22868.526245
Chile,CHL,1977,123244.73297
Chile,CHL,1978,129863.434435
Chile,CHL,1979,46775.62088750001
Chile,CHL,1980,24999.815731952003
Chile,CHL,1981,46197.51713733001
Chile,CHL,1982,49570.465863834
Chile,CHL,1983,78822.97724836401
Chile,CHL,1984,48090.343625886
Chile,CHL,1985,42631.486815
Chile,CHL,1986,43721.002219999995
Chile,CHL,1987,37382.6303605
Chile,CHL,1988,41188.738119999995
Chile,CHL,1989,60891.476271264
Chile,CHL,1990,67706.447475543
Chile,CHL,1991,77015.2163875
Chile,CHL,1992,103972.03702054001
Chile,CHL,1993,87752.97425557002
Chile,CHL,1994,102315.37919614001
Chile,CHL,1995,114292.85249965999
Chile,CHL,1996,103919.79798916001
Chile,CHL,1997,93246.76839228
Chile,CHL,1998,76092.00877182
Chile,CHL,1999,67152.87790611999
Chile,CHL,2000,55194.16730462001
Chile,CHL,2001,53252.846724
Chile,CHL,2002,44301.780481
Chile,CHL,2003,41526.144169481995
Chile,CHL,2004,47394.98477099999
Chile,CHL,2005,37478.6680585
Chile,CHL,2006,38300.1706631
Chile,CHL,2007,38169.075901477
Chile,CHL,2008,31970.073600000003
Chile,CHL,2009,30776.6831
Chile,CHL,2010,27840.40337
Chile,CHL,2011,33960.366108999995
Chile,CHL,2012,36640.43954000001
Chile,CHL,2013,36469.01574911999
Chile,CHL,2014,37378.84483262
Chile,CHL,2015,18413.600000000002
Chile,CHL,2016,17899.800000000007
Chile,CHL,2017,4157.031355197999
Chile,CHL,2018,4506.751427990001
China,CHN,1950,48346.469457966
China,CHN,1951,72655.460279754
China,CHN,1952,94961.06121578
China,CHN,1953,100125.34085800398
China,CHN,1954,123446.25895775
China,CHN,1955,143890.69374433
China,CHN,1956,183158.52432336405
China,CHN,1957,186534.061930958
China,CHN,1958,205266.702892562
China,CHN,1959,226989.13672010397
China,CHN,1960,248742.35079101997
China,CHN,1961,273810.442793416
China,CHN,1962,303201.19232154003
China,CHN,1963,329951.995092256
China,CHN,1964,350293.9385455301
China,CHN,1965,381849.41884347796
China,CHN,1966,402093.9320515359
China,CHN,1967,417801.505002514
China,CHN,1968,456518.59756211203
China,CHN,1969,468096.008718351
China,CHN,1970,456375.9115223389
China,CHN,1971,519474.94392850285
China,CHN,1972,599795.292086867
China,CHN,1973,712111.7688164301
China,CHN,1974,823889.81533388
China,CHN,1975,859726.2653688501
China,CHN,1976,902153.1862384139
China,CHN,1977,943653.2678671699
China,CHN,1978,880743.21665404
China,CHN,1979,774984.3060314
China,CHN,1980,834791.2407131
China,CHN,1981,860438.1062206
China,CHN,1982,1028969.8778841002
China,CHN,1983,1071462.2922164002
China,CHN,1984,1188090.3045138
China,CHN,1985,1337900.072059
China,CHN,1986,1626372.20126
China,CHN,1987,1894058.2666599997
China,CHN,1988,2105107.16001
China,CHN,1989,2373694.51843
China,CHN,1990,2600338.4856300005
China,CHN,1991,2945827.1486199996
China,CHN,1992,3378449.0861299997
China,CHN,1993,3865574.45204
China,CHN,1994,4585910.932219999
China,CHN,1995,5333771.8771
China,CHN,1996,5853519.688559999
China,CHN,1997,5641316.828810001
China,CHN,1998,6005602.80111
China,CHN,1999,5855509.121320001
China,CHN,2000,5782699.51131
China,CHN,2001,5714674.822269999
China,CHN,2002,5593238.1628
China,CHN,2003,5563479.860789998
China,CHN,2004,5713466.61894
China,CHN,2005,5771778.6907
China,CHN,2006,5898794.611500001
China,CHN,2007,5745804.1111
China,CHN,2008,5738720.4955
China,CHN,2009,5943723.985800001
China,CHN,2010,6063279.1433999995
China,CHN,2011,6300059.006900001
China,CHN,2012,6156263.4803
China,CHN,2013,6431873.316199999
China,CHN,2014,8140795.2502
China,CHN,2015,8264330.247200001
China,CHN,2016,8324502.937290801
China,CHN,2017,8082376.265006999
China,CHN,2018,7325753.0457052
Congo,COG,1950,2382.120000048
Congo,COG,1951,2355.9428570299997
Congo,COG,1952,5824.414285043
Congo,COG,1953,6910.765714228999
Congo,COG,1954,7970.940000191
Congo,COG,1955,9004.937143288
Congo,COG,1956,10012.75714307
Congo,COG,1957,10994.400000098001
Congo,COG,1958,11949.865713846
Congo,COG,1959,6439.577142348
Congo,COG,1960,7421.219999719
Congo,COG,1961,8376.685713628
Congo,COG,1962,8271.977142821
Congo,COG,1963,9188.177142708999
Congo,COG,1964,10080.324491155001
Congo,COG,1965,9951.728793773
Congo,COG,1966,9823.001219457
Congo,COG,1967,9693.687757251999
Congo,COG,1968,9785.191211279
Congo,COG,1969,9870.864101557001
Congo,COG,1970,9950.398883823998
Congo,COG,1971,10024.823405396
Congo,COG,1972,10009.212552551002
Congo,COG,1973,9986.598281438
Congo,COG,1974,9954.472741019
Congo,COG,1975,9913.338304982
Congo,COG,1976,9861.79920885
Congo,COG,1977,9801.338038038
Congo,COG,1978,9729.995500093
Congo,COG,1979,9648.698419604
Congo,COG,1980,8674.901354186999
Congo,COG,1981,7328.662058081001
Congo,COG,1982,6042.935580693
Congo,COG,1983,5450.67971023
Congo,COG,1984,4882.113010317999
Congo,COG,1985,4338.202221592001
Congo,COG,1986,3816.4660176119996
Congo,COG,1987,7550.164025138
Congo,COG,1988,3165.4714770640003
Congo,COG,1989,2398.503769991
Congo,COG,1990,1768.9987176119998
Congo,COG,1991,1485.3639161780002
Congo,COG,1992,1206.001528232
Congo,COG,1993,1545.772786684
Congo,COG,1994,1879.1630852760002
Congo,COG,1995,2208.02389559
Congo,COG,1996,2531.74515715
Congo,COG,1997,2850.438520232
Congo,COG,1998,3163.962017164
Congo,COG,1999,3471.573515246
Congo,COG,2000,9130.922930870001
Congo,COG,2001,6961.598300213999
Congo,COG,2002,6959.00945174
Congo,COG,2003,6830.031426054
Congo,COG,2004,6895.05737477
Congo,COG,2005,6189.476724524
Congo,COG,2006,3287.820761161
Congo,COG,2007,2415.916826977
Congo,COG,2008,6282.808247239
Congo,COG,2009,2087.443157719
Congo,COG,2010,1910.995002221
Congo,COG,2011,2298.6467625150003
Congo,COG,2012,2312.8507917849997
Congo,COG,2013,2165.940949397
Congo,COG,2014,2106.114245053
Congo,COG,2015,2000.904577386
Congo,COG,2016,2130.6122760749995
Congo,COG,2017,3238.206454112
Congo,COG,2018,2125.329213172
Cook Islands,COK,2010,6694.8
Cook Islands,COK,2014,0.275
Cook Islands,COK,2015,0.275
Cote d'Ivoire,CIV,1950,2437.4836305
Cote d'Ivoire,CIV,1951,3199.6576216
Cote d'Ivoire,CIV,1952,5678.8070339
Cote d'Ivoire,CIV,1953,9021.163166999999
Cote d'Ivoire,CIV,1954,13597.388619000001
Cote d'Ivoire,CIV,1955,14095.843092
Cote d'Ivoire,CIV,1956,15647.990740999998
Cote d'Ivoire,CIV,1957,15417.806644
Cote d'Ivoire,CIV,1958,17552.269615
Cote d'Ivoire,CIV,1959,24406.777863
Cote d'Ivoire,CIV,1960,24142.092241000002
Cote d'Ivoire,CIV,1961,31203.210643000002
Cote d'Ivoire,CIV,1962,31754.82211
Cote d'Ivoire,CIV,1963,31544.850726999997
Cote d'Ivoire,CIV,1964,31666.215074000003
Cote d'Ivoire,CIV,1965,33411.38346
Cote d'Ivoire,CIV,1966,43356.135743
Cote d'Ivoire,CIV,1967,38619.040121
Cote d'Ivoire,CIV,1968,36450.753149000004
Cote d'Ivoire,CIV,1969,36033.146502
Cote d'Ivoire,CIV,1970,22995.870089
Cote d'Ivoire,CIV,1971,18190.32963
Cote d'Ivoire,CIV,1972,21704.294953
Cote d'Ivoire,CIV,1973,20035.913679
Cote d'Ivoire,CIV,1974,16366.343842
Cote d'Ivoire,CIV,1975,13971.676240999997
Cote d'Ivoire,CIV,1976,14151.910215
Cote d'Ivoire,CIV,1977,20039.860619000003
Cote d'Ivoire,CIV,1978,18066.878301
Cote d'Ivoire,CIV,1979,15255.325985
Cote d'Ivoire,CIV,1980,17049.389273
Cote d'Ivoire,CIV,1981,14873.529365999999
Cote d'Ivoire,CIV,1982,11852.040475
Cote d'Ivoire,CIV,1983,15830.594829000001
Cote d'Ivoire,CIV,1984,12711.912349
Cote d'Ivoire,CIV,1985,17055.486702
Cote d'Ivoire,CIV,1986,20333.164105
Cote d'Ivoire,CIV,1987,17461.213095
Cote d'Ivoire,CIV,1988,17476.980369
Cote d'Ivoire,CIV,1989,15647.892119
Cote d'Ivoire,CIV,1990,16166.328182
Cote d'Ivoire,CIV,1991,19288.607385000003
Cote d'Ivoire,CIV,1992,25196.8031
Cote d'Ivoire,CIV,1993,31442.789772
Cote d'Ivoire,CIV,1994,28281.066411
Cote d'Ivoire,CIV,1995,29675.765558
Cote d'Ivoire,CIV,1996,32910.454567
Cote d'Ivoire,CIV,1997,30238.195479
Cote d'Ivoire,CIV,1998,27714.112294000002
Cote d'Ivoire,CIV,1999,25169.768331
Cote d'Ivoire,CIV,2000,22119.872635
Cote d'Ivoire,CIV,2001,19977.973247
Cote d'Ivoire,CIV,2002,16903.104259
Cote d'Ivoire,CIV,2003,8241.645735
Cote d'Ivoire,CIV,2004,8293.747892
Cote d'Ivoire,CIV,2005,16418.592466
Cote d'Ivoire,CIV,2006,6816.556942800001
Cote d'Ivoire,CIV,2007,6783.2499191
Cote d'Ivoire,CIV,2008,5918.0019303
Cote d'Ivoire,CIV,2009,6324.6424332999995
Cote d'Ivoire,CIV,2010,7796.8949582
Cote d'Ivoire,CIV,2011,896.0705105
Cote d'Ivoire,CIV,2012,2445.0775986
Cote d'Ivoire,CIV,2013,2728.7780766
Cote d'Ivoire,CIV,2014,3362.9494856
Cote d'Ivoire,CIV,2015,7423.926606600001
Cote d'Ivoire,CIV,2016,3029.5410294000003
Cote d'Ivoire,CIV,2017,2854.1193053
Cote d'Ivoire,CIV,2018,12036.349021500002
Croatia,HRV,1950,5219.956219018
Croatia,HRV,1951,4752.354757858
Croatia,HRV,1952,4275.395387988001
Croatia,HRV,1953,3726.1237512519997
Croatia,HRV,1954,3997.2575072080003
Croatia,HRV,1955,4670.447059259999
Croatia,HRV,1956,5013.727165966
Croatia,HRV,1957,5219.948539639999
Croatia,HRV,1958,5110.907576776
Croatia,HRV,1959,6199.327678278
Croatia,HRV,1960,5521.451873873998
Croatia,HRV,1961,5913.685741439999
Croatia,HRV,1962,5433.2264066080015
Croatia,HRV,1963,5706.830022923999
Croatia,HRV,1964,6894.238324424001
Croatia,HRV,1965,8740.243656656
Croatia,HRV,1966,8609.10668008
Croatia,HRV,1967,8662.545282481999
Croatia,HRV,1968,8885.097525024
Croatia,HRV,1969,8682.41131932
Croatia,HRV,1970,8508.357341439998
Croatia,HRV,1971,9095.024121022001
Croatia,HRV,1972,8654.069769470003
Croatia,HRV,1973,8490.327295594
Croatia,HRV,1974,8887.13807007
Croatia,HRV,1975,9662.029380379998
Croatia,HRV,1976,9268.653333833998
Croatia,HRV,1977,8153.238016315999
Croatia,HRV,1978,9870.966235235997
Croatia,HRV,1979,10580.166894895998
Croatia,HRV,1980,16392.641661661997
Croatia,HRV,1981,15908.035056058
Croatia,HRV,1982,17402.313983986
Croatia,HRV,1983,18831.850150148
Croatia,HRV,1984,21761.936703702
Croatia,HRV,1985,23376.274168169995
Croatia,HRV,1986,26656.773874876002
Croatia,HRV,1987,27247.37631331
Croatia,HRV,1988,20748.454261262
Croatia,HRV,1989,21759.214128128002
Croatia,HRV,1990,12202.882947948
Croatia,HRV,1991,7309.619055056
Croatia,HRV,1992,15854.324079080001
Croatia,HRV,1993,15409.228547548002
Croatia,HRV,1994,17916.65815916
Croatia,HRV,1995,16607.50906807
Croatia,HRV,1996,14026.09380981
Croatia,HRV,1997,12992.735877878002
Croatia,HRV,1998,13898.476783784
Croatia,HRV,1999,9413.866785786
Croatia,HRV,2000,9369.721385386001
Croatia,HRV,2001,8548.924317318
Croatia,HRV,2002,7596.015032032001
Croatia,HRV,2003,11946.093797797997
Croatia,HRV,2004,13083.202113111998
Croatia,HRV,2005,15829.724260260002
Croatia,HRV,2006,18158.017956956002
Croatia,HRV,2007,18496.77275976
Croatia,HRV,2008,20085.400390388
Croatia,HRV,2009,18352.301415414004
Croatia,HRV,2010,16218.063771769997
Croatia,HRV,2011,15956.011081082
Croatia,HRV,2012,15527.361159159998
Croatia,HRV,2013,16883.711910912003
Croatia,HRV,2014,17272.724390418003
Croatia,HRV,2015,14594.52145
Croatia,HRV,2016,13875.925099999999
Croatia,HRV,2017,13890.926853014
Croatia,HRV,2018,13702.946518368
Cuba,CUB,1966,2149.6418369999997
Cuba,CUB,1967,5608.530489999999
Cuba,CUB,1968,3574.458569
Cuba,CUB,1969,10088.713264
Cuba,CUB,1970,25452.025338479998
Cuba,CUB,1971,97870.16957
Cuba,CUB,1972,71186.792476
Cuba,CUB,1973,53854.334136000005
Cuba,CUB,1974,61013.259493000005
Cuba,CUB,1975,74385.37293
Cuba,CUB,1976,70249.65208
Cuba,CUB,1977,40100.83026765999
Cuba,CUB,1978,100318.73639799001
Cuba,CUB,1979,98217.135199348
Cuba,CUB,1980,65293.11672987099
Cuba,CUB,1981,72997.38964051599
Cuba,CUB,1982,19403.510766587002
